HIA,OB,p-gp inhibitor,p-gp substrates,BBB,Respiratory toxicity,Hepatotoxicity,half-life,CL,Cardiotoxicity1,Cardiotoxicity10,Cardiotoxicity30,Cardiotoxicity5,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,Acute oral toxicity (LD50),IGC50,ESOL,logD,Caco-2 permeability,PPB,group,smiles
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl
,,,,,,0,,,,,,,,,,,,,,,,,,training,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1nc(C)nc(Cl)c1N=C1NCCN1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=CCN1CCCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=Cc1c(C)c2cc3nc(c(CC(=O)NC(CC(=O)O)C(=O)O)c4nc(cc5[nH]c(cc1[nH]2)c(C)c5CC)c(C)c4C(=O)O)C(CCC(=O)O)C3C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(NCCO[N+](=O)[O-])c1cccnc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C1NCCN1c1ncc([N+](=O)[O-])s1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
,,,,,,0,,,,,,,,,,,,,,,,,,training,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1
,,,,,,0,,,,,,,,,,,,,,,,,,training,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1
,,,,,,0,,,,,,,,,,,,,,,,,,training,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1ccccc1C(OCCN(C)C)c1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=CCOc1ccccc1OCC(O)CNC(C)C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC1C(=O)c2[nH]cnc2C(C)C1=O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Oc1nc(O)c2cn[nH]c2n1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)(CO)[C@@H](O)/C(O)=N/CCC(=O)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,C#CCN(C)Cc1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,Nc1nc2c(ncn2CCC(CO)CO)c(=O)[nH]1
,,,,,,0,,,,,,,,,,,,,,,,,,training,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCCC(=O)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C
,,,,,,0,,,,,,,,,,,,,,,,,,training,OCC1OC(n2cnc3c2N=CNCC3O)CC1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,N=C(N)NC(=N)NCCc1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)Cc1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,C[C@@H](N)[C@@H](O)c1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(/N=C(\NC#N)Nc1ccncc1)C(C)(C)C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)NCC(O)COc1cccc2[nH]ccc12
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1ccc(=O)n(-c2ccccc2)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=CO
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[nH]2)c(C)c5C(C)O)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1cc(NC(C)CCCN)c2ncccc2c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C)CCCN1c2ccccc2Sc2ccccc21
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN[C@@H](C)[C@@H](O)c1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C)C(=O)Oc1ccc[n+](C)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1ncc(CO)c(CO)c1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
,,,,,,0,,,,,,,,,,,,,,,,,,training,C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCOC(Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
,,,,,,0,,,,,,,,,,,,,,,,,,training,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(N)C12CC3CC(CC(C3)C1)C2
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)c1ccccc1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccoc(=O)c6)CCC45O)C3(C)CC2)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)c1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1cc(C2c3cc4c(cc3C(OC3OC(C)C(OC(O)c5cccs5)C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cn1c(=O)c2[nH]cnc2n(C)c1=O
,,,,,,0,,,,,,,,,,,,,,,,,,training,OCCSCCCCCCCCCCSCCO
,,,,,,0,,,,,,,,,,,,,,,,,,training,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Nc1n[n+](O)c2ccccc2[n+]1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,COC1C(OC(=O)NC(=O)CCl)CCC2(CO2)C1C1(C)OC1CC=C(C)C
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1cccc(C)c1NC(=O)C(C)N
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
,,,,,,0,,,,,,,,,,,,,,,,,,training,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC
,,,,,,0,,,,,,,,,,,,,,,,,,training,N[C@@H]1C[C@H]1c1ccccc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
,,,,,,0,,,,,,,,,,,,,,,,,,training,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=C(O)C(Cl)(Cl)Cl
,,,,,,0,,,,,,,,,,,,,,,,,,training,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
,,,,,,0,,,,,,,,,,,,,,,,,,training,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
,,,,,,0,,,,,,,,,,,,,,,,,,training,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F
,,,,,,0,,,,,,,,,,,,,,,,,,training,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
,,,,,,0,,,,,,,,,,,,,,,,,,training,NC(CO)(CO)CO
,,,,,,0,,,,,,,,,,,,,,,,,,training,NC(Cc1c[nH]c2ccccc12)C(=O)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)(C)CC(C)(C)c1ccc(O)cc1
,,,,,,0,,,,,,,,,,,,,,,,,,training,NC(N)=O
,,,,,,0,,,,,,,,,,,,,,,,,,training,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(C)C(N)C(=O)OCCOCN1C=NC2C(=O)NC(N)=NC21
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=CC(N)CCC(=O)O
,,,,,,0,,,,,,,,,,,,,,,,,,training,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C
,,,,,,0,,,,,,,,,,,,,,,,,,training,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
,,,,,,0,,,,,,,,,,,,,,,,,,training,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
,,,,,,0,,,,,,,,,,,,,,,,,,training,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1
,,,,,,1,,,,,,,,,,,,,,,,,,training,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
,,,,,,1,,,,,,,,,,,,,,,,,,training,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
,,,,,,1,,,,,,,,,,,,,,,,,,training,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC(=O)Nc1ccc(O)cc1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC(=O)Nc1nnc(S(N)(=O)=O)s1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC(N)C(=O)NC(C)C(=O)NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC21
,,,,,,1,,,,,,,,,,,,,,,,,,training,Oc1ncnc2[nH]ncc12
,,,,,,1,,,,,,,,,,,,,,,,,,training,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12
,,,,,,1,,,,,,,,,,,,,,,,,,training,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
,,,,,,1,,,,,,,,,,,,,,,,,,training,Oc1cccc2cc3cccc(O)c3c(O)c12
,,,,,,1,,,,,,,,,,,,,,,,,,training,O=C1C(O)=C(O)OC1C(O)CO
,,,,,,1,,,,,,,,,,,,,,,,,,training,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
,,,,,,1,,,,,,,,,,,,,,,,,,training,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21
,,,,,,1,,,,,,,,,,,,,,,,,,training,N#[N+]/C=C(\[O-])OC[C@H](N)C(=O)O
,,,,,,1,,,,,,,,,,,,,,,,,,training,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12
,,,,,,1,,,,,,,,,,,,,,,,,,training,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CNCCc1ccccn1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
,,,,,,1,,,,,,,,,,,,,,,,,,training,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
,,,,,,1,,,,,,,,,,,,,,,,,,training,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
,,,,,,1,,,,,,,,,,,,,,,,,,training,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
,,,,,,1,,,,,,,,,,,,,,,,,,training,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
,,,,,,1,,,,,,,,,,,,,,,,,,training,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
,,,,,,1,,,,,,,,,,,,,,,,,,training,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
,,,,,,1,,,,,,,,,,,,,,,,,,training,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(=N)[nH]1
,,,,,,1,,,,,,,,,,,,,,,,,,training,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
,,,,,,1,,,,,,,,,,,,,,,,,,training,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1
,,,,,,1,,,,,,,,,,,,,,,,,,training,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
,,,,,,1,,,,,,,,,,,,,,,,,,training,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
,,,,,,1,,,,,,,,,,,,,,,,,,training,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C
,,,,,,1,,,,,,,,,,,,,,,,,,training,ClC(Cl)Cl
,,,,,,1,,,,,,,,,,,,,,,,,,training,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
